num,devicetime,id_an,latitude,longitude,name,phone,servertime,speed,status,date,time,time_stop,info,Landmark,hari
1,2018-03-20T19:16:52.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:16:53.290Z,0,Stop,2018-03-20,19:16:53,0:00:22,Menurunkan Penumpang,,Selasa
1,2018-03-20T19:17:15.251Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:17:15.251Z,0,Stop,2018-03-20,19:17:15,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:20:15.087Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:20:15.087Z,0,Stop,2018-03-20,19:20:15,0:02:59,Ngetem,Perumahan,Selasa
1,2018-03-20T19:23:14.847Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:23:14.847Z,0,Stop,2018-03-20,19:23:14,0:01:58,Ngetem,Perumahan,Selasa
1,2018-03-20T19:25:11.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:25:12.846Z,0,Stop,2018-03-20,19:25:12,0:01:02,Ngetem,Perumahan,Selasa
1,2018-03-20T19:26:14.808Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:26:14.808Z,0,Stop,2018-03-20,19:26:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:29:14.605Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:29:14.605Z,0,Stop,2018-03-20,19:29:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:32:14.657Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:32:14.657Z,0,Stop,2018-03-20,19:32:14,0:01:18,Ngetem,Perumahan,Selasa
1,2018-03-20T19:33:31.000Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:33:32.575Z,0,Stop,2018-03-20,19:33:32,0:01:42,Ngetem,Perumahan,Selasa
1,2018-03-20T19:35:14.513Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:35:14.513Z,0,Stop,2018-03-20,19:35:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:38:14.314Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:38:14.314Z,0,Stop,2018-03-20,19:38:14,0:03:00,Ngetem,Perumahan,Selasa
1,2018-03-20T19:41:14.210Z,12,-7.044551111,107.5434983,24 | D1904DB,,2018-03-20T19:41:14.210Z,0,Stop,2018-03-20,19:41:14,0:00:38,Menurunkan Penumpang,,Selasa
